name,artists,popularity,danceability,valence,energy,explicit,key,liveness,loudness,speechiness,tempo
Like a Real Freak,['R. Kelly'],35,0.71,0.56,0.682,0,9,0.0843,-6.728,0.112,83.917
Faces In Disguise,['Sunny Day Real Estate'],38,0.488,0.257,0.778,0,9,0.0808,-6.6770000000000005,0.028,105.001
Love So Nice,['Junior Kelly'],42,0.713,0.787,0.608,0,9,0.0731,-6.339,0.175,80.505
Islands in the Stream,['Ten Feet'],34,0.66,0.652,0.479,0,2,0.109,-9.615,0.045,181.894
Aliens Exist - Live/1999,['blink-182'],39,0.426,0.317,0.984,1,11,0.68,-5.007,0.111,123.21
La Vecina,['Los Amigos Invisibles'],47,0.7979999999999999,0.925,0.8240000000000001,0,11,0.0924,-7.1789999999999985,0.0407,116.002
"My Funny Friend and Me - From ""The Emperor's New Groove""/Soundtrack Version",['Sting'],39,0.414,0.29,0.3670000000000001,0,2,0.106,-14.343,0.0378,80.382
You're so Vain,['Faster Pussycat'],37,0.556,0.7440000000000001,0.929,0,0,0.29,-9.588,0.0461,128.093
44 Killers,['Three 6 Mafia'],34,0.809,0.821,0.929,1,6,0.0594,-1.813,0.181,150.899
Caribbean Medley,['Donnie McClurkin'],37,0.605,0.565,0.784,0,5,0.8390000000000001,-5.7010000000000005,0.094,80.992
"Die, All Right!",['The Hives'],34,0.315,0.728,0.971,0,0,0.0735,-5.0760000000000005,0.0989,88.682
Hello in There,['John Prine'],35,0.469,0.184,0.161,0,9,0.133,-17.632,0.0319,134.92700000000002
The Jungle Book: The Bare Necessities (arr. for orchestra),"['Terry Gilkyson', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']",37,0.443,0.325,0.232,0,7,0.0494,-19.379,0.0421,97.224
"El Dorado - From ""The Road To El Dorado"" Soundtrack",['Elton John'],39,0.638,0.449,0.8759999999999999,0,0,0.129,-6.2010000000000005,0.0316,101.913
Si No Te Hubiera Conocido,"['Christina Aguilera', 'Luis Fonsi']",48,0.487,0.321,0.5579999999999999,0,5,0.131,-5.604,0.0275,81.93799999999997
Cross My Heart - Single Version,['Billy Stewart'],33,0.552,0.5670000000000001,0.601,0,2,0.16,-8.828,0.0272,76.831
It's Over,['Corey Smith'],33,0.634,0.512,0.365,0,4,0.0941,-10.311,0.0389,149.942
Do Me!,['Bell Biv DeVoe'],33,0.725,0.693,0.7829999999999999,0,10,0.354,-6.1389999999999985,0.037000000000000005,107.82
Your Disco Needs You,['Kylie Minogue'],39,0.474,0.481,0.872,0,4,0.241,-4.931,0.109,126.057
Superman (It's Not Easy),['Five For Fighting'],40,0.529,0.17,0.471,0,0,0.0567,-7.586,0.0267,107.464
432Hz Miracle Tone: Rainy Days,['PowerThoughts Meditation Club'],41,0.0717,0.0365,0.00747,0,5,0.104,-28.571,0.057,176.73
Another Dumb Blonde,['Hoku'],33,0.688,0.551,0.94,0,1,0.08,-4.759,0.0843,123.906
Off Wit His Head (featuring Prospect) - Explict,"['Big Pun', 'Prospect']",36,0.677,0.4,0.778,0,2,0.14,-4.886,0.15,92.038
Wild Honey,['U2'],34,0.5660000000000001,0.521,0.7490000000000001,0,7,0.132,-7.255,0.028,125.137
I'll Be Ok (feat. Slug),['Aesop Rock'],35,0.629,0.757,0.669,0,7,0.132,-8.68,0.384,171.892
Beautiful World,['Rage Against The Machine'],40,0.556,0.0348,0.227,0,9,0.114,-17.461,0.0396,84.38799999999998
You Deserve the Glory,['David Bauer'],41,0.509,0.0736,0.114,0,0,0.12,-17.524,0.0324,115.994
Darker,['Doves'],42,0.379,0.156,0.753,0,11,0.112,-8.508,0.0311,94.713
I Think I Lost My Headache,['Queens of the Stone Age'],35,0.384,0.472,0.4970000000000001,0,10,0.526,-5.185,0.0345,102.697
De Mi Mente,['Los Cafres'],51,0.787,0.708,0.401,0,7,0.0601,-13.478,0.262,165.862
The Plug,['Bonobo'],34,0.644,0.0863,0.4320000000000001,0,10,0.273,-10.91,0.0363,87.029
Around the World (La La La La La) - Radio Version,"['A Touch Of Class', 'Pete Konemann']",62,0.619,0.701,0.974,0,9,0.132,-7.039,0.0277,131.963
Vecchio frack,['Domenico Modugno'],44,0.634,0.246,0.111,0,10,0.125,-19.079,0.0736,133.338
Wrong Idea,['Snoop Dogg'],36,0.66,0.612,0.76,0,7,0.32,-4.712,0.289,98.642
By My Side,['3 Doors Down'],37,0.461,0.5,0.949,0,10,0.211,-4.7010000000000005,0.0779,142.976
勇氣,['Fish Leong'],47,0.638,0.217,0.363,0,5,0.0932,-9.366,0.0289,115.802
The Ants Go Marching,['Barney'],34,0.826,0.447,0.324,0,0,0.17800000000000002,-12.683,0.061,123.983
Be Thou My Vision,['4Him'],37,0.258,0.174,0.382,0,10,0.138,-9.31,0.0289,89.921
Crowded Elevator,['Incubus'],38,0.6,0.444,0.88,0,9,0.151,-5.438,0.0387,126.148
Somebody Gotta Be On Top,['Joe'],36,0.736,0.299,0.518,0,5,0.15,-5.664,0.0373,118.008
The Late John Garfield Blues,['John Prine'],35,0.488,0.35,0.217,0,2,0.175,-13.12,0.0305,138.112
Cuando una Mujer - Balada,['Melina Leon'],40,0.472,0.198,0.456,0,9,0.168,-9.521,0.0325,79.997
Corazón Partío,['Julio Iglesias'],33,0.505,0.462,0.637,0,9,0.119,-6.483,0.0711,79.42399999999998
Close To You,['The Avalanches'],36,0.6809999999999999,0.5539999999999999,0.909,0,10,0.8759999999999999,-7.984,0.0624,111.894
Wrap Sumden,['Nelly'],35,0.8290000000000001,0.905,0.81,1,0,0.317,-5.484,0.0762,99.326
Severed,['Mudvayne'],36,0.537,0.269,0.878,0,11,0.439,-4.944,0.0755,144.005
Stoned Soul Picnic,['Laura Nyro'],39,0.384,0.7120000000000001,0.443,0,5,0.106,-7.75,0.0379,175.671
Kicking Cars,['Panchiko'],38,0.309,0.364,0.861,0,7,0.358,-4.935,0.0653,83.829
Great is the Lord,['David Bauer'],40,0.524,0.145,0.0993,0,9,0.117,-26.463,0.0356,131.931
Hold On,['Green Day'],40,0.723,0.857,0.917,0,7,0.103,-2.388,0.0286,135.942
Pinball Song,['Slobberbone'],35,0.608,0.684,0.7959999999999999,0,3,0.245,-8.206,0.109,133.222
Lo Doy Todo Por Ti,['Elvis Martinez'],38,0.928,0.927,0.55,0,11,0.0267,-6.732,0.0477,129.703
Y'All Gone Miss Me,"['Snoop Dogg', 'Kokane']",43,0.8059999999999999,0.482,0.61,1,9,0.0399,-5.909,0.18600000000000005,91.058
And The Green Grass Grows All Around,['Barney'],34,0.7040000000000001,0.899,0.517,0,11,0.199,-10.651,0.122,171.264
The Rainbow Song,['Barney'],34,0.727,0.345,0.5579999999999999,0,2,0.276,-9.227,0.0367,79.9
I'm Your Problem Now,['Mindless Self Indulgence'],37,0.71,0.398,0.685,1,1,0.214,-9.57,0.171,112.898
Last Flight Out,['Plus One'],51,0.555,0.223,0.43,0,4,0.384,-6.5829999999999975,0.0243,78.006
Virtue,['Jesse Cook'],40,0.534,0.368,0.5479999999999999,0,8,0.153,-13.470999999999998,0.0334,154.94299999999996
(Rap) Superstar,['Cypress Hill'],42,0.919,0.329,0.833,1,10,0.106,-5.7410000000000005,0.304,94.216
Callin' Me,"[""Lil' Zane""]",39,0.782,0.6629999999999999,0.675,1,8,0.0978,-5.096,0.0706,106.956
"Green Christmas - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",['Barenaked Ladies'],35,0.688,0.634,0.5670000000000001,0,2,0.168,-7.746,0.0281,120.228
Highschool Lover,['Air'],44,0.463,0.0504,0.188,0,1,0.234,-14.995,0.0296,130.061
I Promise You (With Everything I Am),['Backstreet Boys'],43,0.6459999999999999,0.187,0.531,0,4,0.132,-6.626,0.0265,130.009
Parking Lot Pimpin',"['JAY-Z', 'Memphis Bleek', ""Lil' Mo"", 'Beanie Sigel']",35,0.835,0.778,0.539,1,1,0.0568,-4.7010000000000005,0.322,90.232
Wild World,['Yusuf / Cat Stevens'],34,0.484,0.5479999999999999,0.509,0,0,0.112,-9.412,0.0358,151.939
Where Have You Been,"['JAY-Z', 'Beanie Sigel']",35,0.7909999999999999,0.574,0.596,1,4,0.133,-5.675,0.366,81.546
Dead Already,['Thomas Newman'],48,0.813,0.239,0.331,0,7,0.136,-11.152,0.048,128.003
What Makes a Man,"['Westlife', 'Steve Mac']",55,0.504,0.326,0.535,0,11,0.239,-6.183,0.0276,137.019
Homebase,['Dzihan & Kamien'],45,0.737,0.2,0.531,0,11,0.0623,-11.064,0.0495,101.995
Atlantic City,['John Anderson'],33,0.6709999999999999,0.8590000000000001,0.561,0,8,0.254,-7.582999999999997,0.0257,99.225
Qué Rico,['Los Amigos Invisibles'],49,0.71,0.922,0.659,0,5,0.0945,-8.39,0.0334,128.034
O Quizás Simplemente Le Regale una Rosa,['Leonardo Favio'],33,0.59,0.632,0.523,0,5,0.279,-12.285,0.0696,114.62
The Lion King: Can You Feel the Love Tonight (arr. for orchestra),"['Elton John', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']",38,0.16699999999999998,0.132,0.146,0,7,0.17,-19.191,0.0391,129.789
Ill Bomb,"['Funkmaster Flex', 'Big Kap', 'LL Cool J']",37,0.7140000000000001,0.87,0.887,1,7,0.0503,-5.419,0.294,96.155
Timmy and The Lords Of The Underworld,['Timmy and The Lords Of The Underworld'],33,0.489,0.508,0.7929999999999999,0,8,0.0585,-2.774,0.182,146.935
In the Bath,['Lemon Jelly'],44,0.691,0.256,0.522,0,10,0.109,-9.969,0.0286,113.001
Borracho Te Recuerdo,['Vicente Fernández'],41,0.6659999999999999,0.841,0.486,0,2,0.263,-5.834,0.0356,115.869
Sneak a Peek,['Euge Groove'],35,0.688,0.774,0.731,0,5,0.112,-8.297,0.0754,167.153
If I Was the One,['Ruff Endz'],38,0.627,0.298,0.405,0,10,0.0972,-7.189,0.0335,111.832
First Time,['Finger Eleven'],37,0.37,0.304,0.8759999999999999,0,8,0.7709999999999999,-5.627999999999999,0.14,166.03799999999995
Burn,['Jo Dee Messina'],34,0.43,0.35600000000000004,0.708,0,7,0.238,-6.8039999999999985,0.0351,173.706
Neend Churayee Meri,"['Kumar Sanu', 'Udit Narayan', 'Alka Yagnik', 'Kavita Krishnamurthy']",52,0.774,0.882,0.934,0,5,0.0897,-6.4220000000000015,0.0516,105.968
Good Morning,['Willie K'],33,0.737,0.613,0.654,0,9,0.36,-7.619,0.046,82.095
Down The Road I Go,['Travis Tritt'],35,0.6729999999999999,0.633,0.9,0,4,0.284,-3.88,0.0866,108.466
A Different Feeling,['The Avalanches'],36,0.599,0.343,0.7,0,7,0.911,-7.951,0.0468,110.938
Never Going Back Again,['Matchbox Twenty'],37,0.499,0.746,0.875,0,5,0.17,-8.177,0.0435,75.153
I Will Love Again,['Lara Fabian'],51,0.643,0.471,0.757,0,9,0.0883,-8.031,0.0347,126.975
Yolanda,['Jaime Y Los Chamacos'],33,0.73,0.974,0.884,0,5,0.0661,-7.622000000000001,0.0377,91.728
West Coast Blues,['Wes Montgomery'],39,0.575,0.659,0.28300000000000003,0,5,0.104,-13.333,0.0457,152.929
En Dos,"[""Liran' Roll""]",46,0.348,0.629,0.535,0,0,0.0948,-7.2639999999999985,0.0317,143.60299999999995
Jugando Al Amor,['Conjunto Primavera'],44,0.637,0.262,0.544,0,7,0.0646,-8.715,0.027000000000000003,98.226
Tu inolvidable sonrisa - Con banda,"[""Los Freddy's""]",40,0.638,0.94,0.349,0,9,0.0668,-8.247,0.0301,103.081
I Think It's Better,['Jill Scott'],33,0.301,0.0578,0.0654,0,1,0.0954,-16.461,0.047,175.768
Leave,['Matchbox Twenty'],37,0.438,0.4920000000000001,0.56,0,6,0.2,-7.309,0.0336,81.22
Down Poison,['3 Doors Down'],37,0.379,0.596,0.901,0,4,0.0779,-5.777,0.0522,169.97
Полковнику никто не пишет,['Bi-2'],57,0.33,0.294,0.913,0,7,0.34600000000000003,-2.21,0.045,175.91299999999995
거짓말 Lie,['god'],41,0.8029999999999999,0.561,0.431,0,4,0.0864,-8.271,0.328,133.861
Guilty Until Proven Innocent,"['JAY-Z', 'R. Kelly']",36,0.797,0.414,0.586,1,1,0.0523,-4.9910000000000005,0.25,99.085
El Hijo De La Huesuda,['Los Razos'],36,0.6609999999999999,0.966,0.473,0,5,0.0906,-7.291,0.063,114.956
Abusadora,['Wilfrido Vargas'],42,0.723,0.8270000000000001,0.8740000000000001,0,7,0.0877,-4.37,0.0566,155.109
Hold Out,['New Direction'],33,0.39,0.22,0.584,0,5,0.0569,-8.449,0.0549,81.533
The Little Mermaid: Under the Sea (arr. for orchestra),"['Olov Helge', 'Alan Menken', 'Gävle Symphony Orchestra', 'Hans Ek']",38,0.573,0.818,0.387,0,10,0.107,-16.504,0.0395,93.727
What People Are Made Of,['Modest Mouse'],34,0.404,0.54,0.857,0,11,0.0994,-5.278,0.0548,165.843
Y'all Don't Wanna,['Capone-N-Noreaga'],39,0.8,0.768,0.787,1,10,0.188,-5.46,0.332,92.724
When You Praise,"['Fred Hammond', 'Radical For Christ']",33,0.499,0.422,0.685,0,5,0.564,-4.499,0.0613,112.854
Of Greetings And Goodbyes,['AFI'],35,0.412,0.557,0.957,0,6,0.305,-4.23,0.058,109.948
Ghost Deini (feat. Superb),"['Ghostface Killah', 'Superb']",36,0.7490000000000001,0.413,0.6509999999999999,0,8,0.358,-6.358,0.306,91.712
In My Eyes,['Rage Against The Machine'],40,0.349,0.466,0.93,1,0,0.506,-3.575,0.114,113.05
Steal The Show,"['Nelly', 'St. Lunatics']",35,0.887,0.6920000000000001,0.5539999999999999,1,2,0.977,-6.17,0.358,90.84
The Riddle Song,['Doc Watson'],36,0.461,0.53,0.127,0,2,0.691,-18.864,0.0324,139.921
Light Years,['Pearl Jam'],44,0.388,0.746,0.726,0,7,0.213,-6.9110000000000005,0.0341,205.07
"Polonaise No. 6 in A-Flat Major, Op. 53, ""Heroic""","['Frédéric Chopin', 'Idil Biret']",42,0.359,0.205,0.165,0,8,0.102,-19.823,0.0337,98.074
In The Shadow Of The Valley Of Death,['Marilyn Manson'],41,0.444,0.257,0.573,1,9,0.4370000000000001,-8.162,0.0297,138.026
Aankhein Khuli,"['Lata Mangeshkar', 'Udit Narayan', 'Udbhav', 'Manohar Shetty', 'Ishaan', 'Shweta Pandit', 'Sonali Bhatawdekar', 'Pritha Mazumdar', 'Shah Rukh Khan']",52,0.792,0.648,0.635,0,7,0.324,-13.94,0.0863,122.004
Don't Leave Me - Live/1999,['blink-182'],39,0.247,0.35,0.955,1,9,0.535,-4.712,0.183,165.778
Down Down Baby,['The Laurie Berkner Band'],34,0.711,0.6559999999999999,0.496,0,0,0.0739,-11.418,0.879,139.602
伊斯坦堡,['Jay Chou'],43,0.633,0.197,0.479,0,2,0.233,-10.148,0.0428,78.96300000000002
Glittering Blackness - Remastered,['Explosions In The Sky'],37,0.348,0.188,0.659,0,4,0.245,-10.748,0.0294,116.66
Commencement At the Obedience Academy,['Aesop Rock'],35,0.6970000000000001,0.7020000000000001,0.7040000000000001,0,1,0.0969,-8.703,0.461,86.03299999999999
Here in My Heart,['Plus One'],49,0.633,0.38,0.614,0,9,0.15,-7.282,0.0247,85.98100000000002
Satellite Blues,['AC/DC'],45,0.541,0.7859999999999999,0.696,0,2,0.0593,-3.988,0.0638,118.901
My Winding Wheel,['Ryan Adams'],37,0.4970000000000001,0.231,0.219,0,6,0.0976,-12.880999999999998,0.032,94.083
Boomin',['Mindless Self Indulgence'],36,0.7120000000000001,0.593,0.928,1,0,0.0663,-10.031,0.084,112.932
Tonight May Have To Last Me All My Life,['The Avalanches'],35,0.499,0.253,0.341,0,6,0.199,-12.031,0.0556,162.941
Your Girl,['Blue States'],43,0.706,0.354,0.52,0,8,0.158,-7.496,0.029,108.994
I'll Always Love My Mama,['The Intruders'],35,0.682,0.856,0.838,0,1,0.599,-7.818,0.0634,119.619
Voices,['Disturbed'],37,0.589,0.469,0.983,0,10,0.0627,-2.521,0.121,110.007
Nothing As It Seems,['Pearl Jam'],43,0.241,0.0445,0.508,0,9,0.16699999999999998,-9.791,0.0275,140.627
Primavera Azul,['Los inquietos del vallenato'],32,0.713,0.894,0.659,0,7,0.136,-4.644,0.0301,137.997
Independently Happy,['Blue October'],34,0.513,0.452,0.8490000000000001,1,0,0.0811,-5.4689999999999985,0.0415,87.119
A Dozen Roses - Live,['Rodney Carrington'],36,0.4370000000000001,0.423,0.5660000000000001,1,4,0.872,-13.306,0.903,171.22299999999996
Inner Smile,['Texas'],51,0.5760000000000001,0.652,0.841,0,0,0.115,-5.7170000000000005,0.0386,106.01
El Tonto Que Te Amo,['Ramon Ayala Y Sus Bravos Del Norte'],32,0.76,0.904,0.464,0,10,0.278,-7.672999999999999,0.191,179.74200000000005
Bakit 'Di Totohanin,['Carol Banawa'],51,0.513,0.18600000000000005,0.419,0,4,0.138,-10.013,0.0268,159.485
Tu Secreto,['Elvis Martinez'],38,0.947,0.965,0.565,0,11,0.13699999999999998,-6.6610000000000005,0.0519,129.92600000000002
Morena Ven,['The Max Band'],38,0.648,0.667,0.838,0,9,0.0582,-6.267,0.11,75.20100000000002
Aladdin: Prince Ali (arr. for orchestra),"['Alan Menken', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']",37,0.345,0.76,0.284,0,9,0.12,-16.333,0.0489,85.307
No Te Detengas,['Yoskar Sarante'],36,0.915,0.934,0.6,0,6,0.101,-6.966,0.0431,140.99200000000005
Two Inches from a Main Artery,['Through The Eyes of the Dead'],34,0.307,0.284,0.984,0,1,0.0996,-4.33,0.223,116.311
You Can Do It,"['Ice Cube', 'Mack 10', 'Ms. Toi']",44,0.947,0.887,0.853,1,1,0.0502,-4.489,0.16399999999999998,99.887
Tarzan (arr. A. Soldh): Tarzan: You'll Be in My Heart (arr. for orchestra),"['Phil Collins', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']",38,0.343,0.282,0.313,0,0,0.0958,-15.86,0.0271,98.803
Giving You All My Love,['Carl Thomas'],33,0.625,0.603,0.481,0,7,0.511,-9.169,0.0563,143.14
143,['Musiq Soulchild'],33,0.606,0.199,0.532,0,8,0.0581,-8.916,0.0464,87.82700000000001
Michoacano Hasta el Troncon,['Los Razos'],35,0.639,0.8290000000000001,0.812,0,9,0.236,-6.568,0.0742,123.448
Perfidia,['Los Rabanes'],32,0.7709999999999999,0.836,0.908,0,0,0.317,-5.033,0.0359,126.063
El Despertar,['Marco Antonio Muñiz'],48,0.465,0.531,0.402,0,3,0.1,-10.606,0.0384,104.071
Happiness/The Gondola Man,['Elliott Smith'],36,0.461,0.22,0.584,0,6,0.6809999999999999,-8.498,0.0322,75.913
CLONE,['Gojira'],33,0.332,0.101,0.691,0,3,0.118,-5.51,0.0382,96.512
Never Give You Up,['Jerry Butler'],33,0.604,0.789,0.5870000000000001,0,0,0.197,-5.704,0.027000000000000003,83.605
"Sinfonia in D Major, BWV 1045: I. Allegro","['Johann Sebastian Bach', 'Robert Hill', 'Kolner Kammerorchester', 'Helmut Muller-Bruhl']",43,0.333,0.584,0.293,0,2,0.124,-18.248,0.0362,98.028
Bring It On Home - Digitally Remastered 00,['Lou Rawls'],38,0.454,0.792,0.5710000000000001,0,0,0.179,-8.977,0.0667,184.125
Better Life,['3 Doors Down'],37,0.429,0.906,0.92,0,11,0.5539999999999999,-5.311,0.0353,153.106
Spit These Bars,"['Drag-On', 'Kasseem Dean']",34,0.71,0.81,0.856,1,1,0.135,-5.69,0.414,120.263
Better Off Dead,['New Found Glory'],36,0.359,0.455,0.985,0,1,0.147,-5.2970000000000015,0.104,103.274
La Puerta,['Los Tres Ases'],42,0.685,0.4920000000000001,0.387,0,10,0.262,-4.1530000000000005,0.0441,92.565
"Keyboard Concerto in A Major, BWV 1055: I. Allegro","['Johann Sebastian Bach', 'Gerald Hambitzer', 'Kolner Kammerorchester', 'Helmut Muller-Bruhl']",43,0.539,0.779,0.3720000000000001,0,9,0.0919,-17.715999999999994,0.0298,98.066
Just Another Day In Paradise,['Phil Vassar'],33,0.579,0.696,0.735,0,2,0.383,-3.985,0.0272,146.57299999999995
Louise,['NOFX'],40,0.373,0.72,0.86,0,7,0.325,-4.298,0.0386,156.003
Alma Rendida - Live,['Los Alegres De Teran'],38,0.7020000000000001,0.8370000000000001,0.6609999999999999,0,8,0.35700000000000004,-6.949,0.0444,108.693
Trippin',['Godsmack'],36,0.417,0.104,0.789,1,7,0.0693,-6.529,0.0481,174.175
Pídeme,['Pesado'],42,0.5670000000000001,0.962,0.79,0,5,0.123,-7.4129999999999985,0.0449,158.638
Intro,"['Alan Braxe', 'Fred Falke']",51,0.8590000000000001,0.61,0.848,0,1,0.304,-5.8420000000000005,0.21600000000000005,123.937
El Perro Mañoso,['Los Razos'],36,0.6579999999999999,0.887,0.58,0,9,0.0951,-10.963,0.0414,115.482
Pardon Me - Acoustic,['Incubus'],41,0.501,0.516,0.322,0,4,0.1,-10.227,0.0362,139.691
I Mean (I Don't Mean It),['R. Kelly'],34,0.721,0.696,0.633,0,10,0.076,-6.39,0.0555,80.46600000000002
Age Of Innocence,['The Smashing Pumpkins'],40,0.473,0.498,0.924,0,3,0.29100000000000004,-6.334,0.0523,150.007
Bad Character,['Quasimoto'],37,0.872,0.7390000000000001,0.7,1,10,0.3720000000000001,-7.0310000000000015,0.303,89.305
Gotta Hold On To This Feeling,['Jr. Walker & The All Stars'],33,0.61,0.863,0.6890000000000001,0,1,0.0634,-7.08,0.031,113.482
El Encabronado,['Los Originales De San Juan'],32,0.743,0.962,0.6659999999999999,0,7,0.192,-11.621,0.0476,121.716
That's Gangsta,['Shyne'],35,0.716,0.7809999999999999,0.794,1,10,0.0468,-4.441,0.261,93.634
Flight Tonight,['The Avalanches'],35,0.664,0.455,0.941,0,10,0.0881,-5.665,0.0472,111.939
Microphone Mathematics,['Quasimoto'],38,0.645,0.616,0.687,1,1,0.151,-10.649,0.537,176.93599999999995
Lyrical Exercise,['JAY-Z'],40,0.785,0.474,0.8690000000000001,1,1,0.327,-5.746,0.289,87.336
Carol of the Bells a.k.a Opera of the Bells,"[""Destiny's Child""]",41,0.621,0.22,0.204,0,7,0.107,-8.968,0.0346,92.842
So Real (Screwed Version) (feat. Mike D & Lil Keke),['Fat Pat'],36,0.946,0.274,0.441,1,2,0.237,-8.086,0.318,132.719
Kabhi Khushi Kabhie Gham,"['Jatin-Lalit', 'Lata Mangeshkar']",53,0.429,0.6679999999999999,0.763,0,1,0.127,-5.91,0.107,100.835
Qué Pena,"['La Combinación Vallenata', 'Jean Carlos Centeno', 'Beto Villa']",54,0.782,0.883,0.64,0,5,0.15,-5.4170000000000025,0.0359,137.833
No Mercy,['Immortal Technique'],39,0.738,0.311,0.684,1,4,0.534,-8.527000000000001,0.388,81.296
Stillmatic (The Intro),['Nas'],39,0.54,0.52,0.975,1,5,0.0725,-2.904,0.38,175.68
"Out There - From ""The Hunchback of Notre Dame""/Soundtrack","['Tony Jay', 'Tom Hulce']",38,0.307,0.249,0.261,0,3,0.0781,-15.239,0.0387,105.584
El Cartel De Los Cielos,['Los Cachorros de Juan Villarreal'],39,0.727,0.818,0.7929999999999999,0,4,0.287,-8.005,0.124,101.812
Enamorarse Así,['Pepe Aguilar'],48,0.208,0.32299999999999995,0.358,0,9,0.214,-8.731,0.0337,176.80599999999995
Promised Love,['Keahiwai'],37,0.561,0.875,0.451,0,3,0.0987,-9.58,0.0351,144.08100000000005
north dakota,['Chris Knight'],36,0.514,0.348,0.383,0,5,0.181,-10.994000000000002,0.0244,144.733
Dread and the Fugitive Mind,['Megadeth'],45,0.51,0.483,0.83,0,4,0.0806,-4.586,0.0863,164.175
"Theme From ""Which Way Is Up"" - Single Version",['Stargard'],37,0.868,0.941,0.794,0,10,0.0335,-12.862,0.0503,103.612
Keep It Gay,"['Gary Beach', 'Roger Bart', 'Peter Marinos', 'Ray Wills', 'Jeffry Denman', 'Kathy Fitzgerald', 'Nathan Lane', 'Matthew Broderick']",39,0.528,0.738,0.439,0,1,0.604,-13.196,0.78,82.441
上海一九四三,['Jay Chou'],45,0.602,0.358,0.373,0,2,0.269,-9.13,0.0326,174.035
Tu Delirio,['Los Cachorros de Juan Villarreal'],43,0.773,0.866,0.8029999999999999,0,9,0.028,-5.127999999999999,0.0404,116.579
Farewell Dear Bilbo,['Howard Shore'],44,0.297,0.234,0.01,0,5,0.219,-23.858,0.0395,87.765
Dogg Pound Gangstaz,['Tha Dogg Pound'],41,0.6920000000000001,0.773,0.779,1,6,0.615,-4.979,0.295,96.397
Stand Still,['The Isaacs'],38,0.524,0.329,0.29100000000000004,0,4,0.103,-10.74,0.0287,133.967
"The Road Goes Ever On..., Pt. 2 / ""In Dreams"" (feat. Edward Ross)","['Howard Shore', 'Edward Ross']",43,0.0772,0.0385,0.14300000000000002,0,9,0.103,-18.892,0.0423,69.973
And So It Goes,['Billy Joel'],39,0.436,0.355,0.084,0,0,0.105,-14.513,0.0343,108.679
Me Diste Una Razón,['Annette Moreno'],45,0.637,0.21600000000000005,0.338,0,4,0.139,-8.817,0.0283,120.047
Se No Perdio el Amor,['El Gran Combo De Puerto Rico'],42,0.679,0.965,0.95,0,0,0.0505,-2.645,0.0461,100.275
Sin miedo a nada,['Alex Ubago'],52,0.448,0.238,0.467,0,0,0.127,-6.306,0.0459,132.944
Oochie Wally - Remix,"['Nas', 'Bravehearts']",35,0.619,0.722,0.7190000000000001,1,7,0.77,-6.924,0.322,93.533
Cucurrucucu Paloma,['Lola Beltrán'],47,0.512,0.441,0.307,0,3,0.284,-11.154000000000002,0.0273,105.689
Porque La Quiero,['Grupo Romance'],38,0.616,0.371,0.599,0,2,0.259,-6.653,0.0273,87.20299999999996
Gang Related,['Brownside'],37,0.752,0.455,0.564,0,10,0.108,-13.678,0.105,97.749
"Because We Can - From ""Moulin Rouge"" Soundtrack",['Fatboy Slim'],37,0.519,0.85,0.993,0,5,0.8490000000000001,-5.316,0.0461,140.107
Rule (feat. Amerie),"['Nas', 'Amerie']",41,0.866,0.782,0.914,1,2,0.135,-2.335,0.253,98.958
"Te Extraño, Te Olvido, Te Amo","[""Los Byby's""]",44,0.736,0.732,0.728,0,0,0.118,-7.02,0.0424,152.346
